,0
16988,0
16989,293
16990,0
16991,275
16992,0
16993,0
16994,199
16995,0
16996,0
16997,0
16998,0
16999,0
17000,0
17001,0
17002,0
17003,0
17004,0
17005,0
17006,247
17007,0
17008,258
17009,0
17010,0
17011,298
17012,180
17013,0
17014,191
17015,0
17016,221
17017,0
17018,218
17019,269
17020,0
17021,0
17022,0
17023,0
17024,146
17025,289
17026,0
17027,0
17028,0
17029,0
17030,0
17031,0
17032,0
17033,0
17034,286
17035,0
17036,142
17037,0
17038,264
17039,208
17040,0
17041,0
17042,125
17043,0
17044,0
17045,0
17046,0
17047,0
17048,0
17049,0
17050,0
17051,251
17052,0
17053,0
17054,0
17055,0
17056,0
17057,0
17058,0
17059,299
17060,199
17061,0
17062,0
17063,0
17064,0
17065,0
17066,0
17067,293
17068,0
17069,0
17070,280
17071,0
17072,0
17073,0
17074,285
17075,261
17076,218
17077,0
17078,0
17079,0
17080,0
17081,222
17082,0
17083,226
17084,0
17085,0
17086,0
17087,285
17088,334
17089,0
17090,228
17091,0
17092,0
17093,0
17094,0
17095,222
17096,231
17097,242
17098,0
17099,0
17100,0
17101,0
17102,0
17103,0
17104,293
17105,0
17106,0
17107,0
17108,0
17109,287
17110,0
17111,0
17112,0
17113,0
17114,0
17115,0
17116,0
17117,0
17118,0
17119,58
17120,0
17121,0
17122,0
17123,0
17124,0
17125,0
17126,0
17127,0
17128,-43
17129,0
17130,0
17131,247
17132,110
17133,0
17134,244
17135,263
17136,0
17137,262
17138,0
17139,283
17140,181
17141,0
17142,0
17143,202
17144,0
17145,0
17146,0
17147,0
17148,0
17149,0
17150,0
17151,0
17152,0
17153,0
17154,0
17155,0
17156,222
17157,0
17158,0
17159,0
17160,263
17161,0
17162,277
17163,0
17164,0
17165,251
17166,0
17167,0
17168,207
17169,0
17170,0
17171,0
17172,227
17173,0
17174,0
17175,0
17176,0
17177,0
17178,0
17179,0
17180,0
17181,0
17182,0
17183,0
17184,228
17185,0
17186,0
17187,0
17188,0
17189,0
17190,0
17191,0
17192,264
17193,0
17194,0
17195,0
17196,226
17197,265
17198,0
17199,0
17200,0
17201,0
17202,269
17203,0
17204,261
17205,0
17206,0
17207,242
17208,0
17209,230
17210,190
17211,102
17212,0
17213,0
17214,0
17215,0
17216,0
17217,0
17218,0
17219,0
17220,0
17221,0
17222,0
17223,0
17224,137
17225,0
17226,0
17227,-105
17228,0
17229,259
17230,0
17231,272
17232,0
17233,0
17234,241
17235,0
17236,0
17237,0
17238,0
17239,190
17240,0
17241,0
17242,0
17243,0
17244,0
17245,0
17246,0
17247,272
17248,0
17249,275
17250,0
17251,0
17252,0
17253,0
17254,0
17255,0
17256,0
17257,0
17258,0
17259,0
17260,0
17261,0
17262,0
17263,0
17264,0
17265,0
17266,0
17267,0
17268,0
17269,0
17270,0
17271,0
17272,0
17273,0
17274,0
17275,0
17276,295
17277,291
17278,0
17279,0
17280,0
17281,0
17282,0
17283,0
17284,280
17285,0
17286,0
17287,0
17288,90
17289,0
17290,0
17291,0
17292,0
17293,209
17294,272
17295,0
17296,0
17297,0
17298,0
17299,0
17300,0
17301,0
17302,0
17303,0
17304,0
17305,254
17306,191
17307,88
17308,0
17309,0
17310,0
17311,0
17312,0
17313,0
17314,0
17315,0
17316,0
17317,0
17318,0
17319,0
17320,0
17321,0
17322,0
17323,294
17324,30
17325,175
17326,0
17327,276
17328,0
17329,0
17330,0
17331,0
17332,237
17333,0
17334,0
17335,0
17336,0
17337,0
17338,248
17339,275
17340,0
17341,0
17342,0
17343,0
17344,0
17345,0
17346,0
17347,0
17348,0
17349,0
17350,142
17351,0
17352,257
17353,249
17354,257
17355,248
17356,0
17357,0
17358,236
17359,246
17360,0
17361,0
17362,0
17363,0
17364,0
17365,0
17366,241
17367,191
17368,0
17369,300
17370,0
17371,0
17372,193
17373,0
17374,0
17375,0
17376,0
17377,191
17378,0
17379,0
17380,299
17381,262
17382,-47
17383,239
17384,0
17385,0
17386,273
17387,252
17388,282
17389,262
17390,221
17391,0
17392,0
17393,215
17394,0
17395,0
17396,0
17397,283
17398,0
17399,0
17400,122
17401,0
17402,0
17403,211
17404,0
17405,0
17406,0
17407,0
17408,317
17409,220
17410,0
17411,273
17412,0
17413,0
17414,0
17415,251
17416,0
17417,0
17418,259
17419,0
17420,0
17421,0
17422,0
17423,0
17424,216
17425,215
17426,0
17427,204
17428,0
17429,0
17430,0
17431,0
17432,0
17433,0
17434,0
17435,267
17436,0
17437,210
17438,0
17439,0
17440,0
17441,0
17442,0
17443,0
17444,0
17445,0
17446,236
17447,0
17448,0
17449,0
17450,0
17451,0
17452,0
17453,0
17454,0
17455,0
17456,0
17457,0
17458,0
17459,298
17460,0
17461,0
17462,0
17463,0
17464,265
17465,294
17466,0
17467,0
17468,229
17469,0
17470,0
17471,0
17472,0
17473,0
17474,0
17475,232
17476,0
17477,249
17478,0
17479,235
17480,0
17481,0
17482,0
17483,268
17484,0
17485,0
17486,0
17487,269
17488,0
17489,0
17490,270
17491,0
17492,215
17493,231
17494,230
17495,0
17496,0
17497,0
17498,134
17499,0
17500,0
17501,0
17502,0
17503,256
17504,0
17505,0
17506,0
17507,0
17508,0
17509,0
17510,281
17511,0
17512,0
17513,215
17514,0
17515,0
17516,0
17517,0
17518,274
17519,0
17520,238
17521,226
17522,0
17523,243
17524,0
17525,242
17526,0
17527,0
17528,246
17529,0
17530,0
17531,230
17532,214
17533,229
17534,294
17535,0
17536,302
17537,0
17538,0
17539,0
17540,0
17541,236
17542,159
17543,0
17544,0
17545,0
17546,291
17547,0
17548,297
17549,222
17550,0
17551,0
17552,0
17553,0
17554,0
17555,0
17556,0
17557,307
17558,220
17559,0
17560,0
17561,295
17562,0
17563,0
17564,215
17565,0
17566,0
17567,0
17568,0
17569,0
17570,0
17571,0
17572,0
17573,0
17574,0
17575,183
17576,260
17577,0
17578,0
17579,0
17580,265
17581,0
17582,0
17583,0
17584,0
17585,0
17586,0
17587,259
17588,0
17589,299
17590,0
17591,0
17592,222
17593,0
17594,161
17595,0
17596,264
17597,0
